sample_ID,,Hyper.MS1,Hyper.MS2,Hyper.MS3,Hypo.MS1,Hypo.MS2,Hypo.MS3,Hypo.MS4,Hypo.MS5,Hypo.MS6,Hypo.MS7,cancertype
TCGA-EL-A3ZH,,6.70E-24,806.2109,6.75E-34,402.0006629,27.33929414,472.5053723,0.926931361,2149.734345,1.12881525,0.000679573,THCA
TCGA-EM-A4FR,,1.16E-62,744.9918724,7.98E-74,62.83422161,1.62E-11,81.23911276,0.000103702,2522.448264,0.001014063,33.77808363,THCA
TCGA-EL-A3ZR,,1.01E-35,773.7774,1.75E-44,387.4644773,0.190148267,444.1315044,4.06E-06,2235.164413,5.14E-05,1.50E-06,THCA
TCGA-DJ-A3V8,,1.62E-39,768.27,6.64E-46,8.92E-11,1.10E-06,0.005927518,59.3008841,2539.794801,204.5646203,0.001366324,THCA
TCGA-ET-A40P,,3.53E-26,818.7196,5.68E-33,367.1379495,0.000173947,327.9312514,0.000163271,2044.037728,1.59E-07,0.02043388,THCA
TCGA-DE-A4MB,,326.9576509,838.1945491,1.20E-09,3.28E-28,2.03E-27,9.18E-27,34.20504603,2043.695247,6.90E-06,1.36E-13,THCA
TCGA-MK-A4N6,,3.83E-46,700.6146,9.19E-65,4.28E-29,1.34E-20,3.12E-20,17.37738844,2490.363261,2.019450273,3.78E-13,THCA
TCGA-DJ-A3VK,,1.41E-08,805.9392,5.93E-18,306.8959701,46.73030764,350.2195672,1.570015986,2410.140929,30.39285688,2.902652851,THCA
TCGA-E8-A417,,31.87384188,796.5930581,6.09E-17,2.93E-37,1.52E-20,7.45E-22,0.165518156,2581.436622,0.267659766,2.16E-18,THCA
TCGA-L6-A4EU,,39.98185987,909.2610401,1.32E-14,1.08E-39,1.31E-23,2.72E-28,5.982424034,2384.554994,0.880581571,4.12E-14,THCA
TCGA-J8-A4HY,,114.750486,795.726714,1.60E-16,143.8366432,4.74E-13,20.13137559,9.47E-07,2122.55173,4.23E-12,6.78725025,THCA
TCGA-EL-A3ZL,,1.50E-19,734.0254,1.62E-38,2.02E-25,1.82E-16,2.62E-18,0.000116724,2509.842053,3.01E-05,8.36E-18,THCA
TCGA-FY-A40N,,6.80E-32,705.5974,3.74E-41,47.55350058,0.000197515,66.32010407,0.711028533,2694.863906,0.598152804,0.001310275,THCA
TCGA-J8-A4HW,,7.99E-72,720.4468,6.42E-72,1.02E-44,5.61E-23,1.46E-24,0.598064989,2442.204972,155.9288633,1.25E-10,THCA
TCGA-BJ-A45J,,3.04E-06,758.289697,2.04E-24,7.21E-46,1.05E-20,3.48E-29,11.41226658,2468.629344,194.1983894,4.24E-19,THCA
TCGA-CE-A482,,5.62E-39,698.8061,1.38E-59,6.36E-35,7.37E-19,4.03E-23,51.94208779,2411.060946,107.9860661,4.41E-15,THCA
TCGA-DJ-A2Q6,,3.19E-08,791.9302,4.58E-18,8.59E-40,4.94E-16,9.95E-25,160.7076266,2256.015432,196.1562413,7.19E-17,THCA
TCGA-DJ-A2PX,,175.9879412,710.3541585,2.88E-07,79.84032608,0.116450325,30.22683921,238.2011811,2236.447091,133.5627589,0.000153356,THCA
TCGA-DJ-A4UL,,1.62E-40,680.4416,8.78E-48,4.13E-37,2.01E-14,2.57E-23,16.15816362,2565.324544,221.3723924,5.80E-18,THCA
TCGA-EL-A4KG,,1.79E-51,695.3173,1.03E-63,4.93E-60,5.13E-19,1.39E-34,111.5462355,2217.076548,404.7578167,5.48E-21,THCA
TCGA-E8-A438,,1.21E-59,704.6971,1.88E-61,0.003239081,0.000904581,8.144926412,166.5102809,2273.678882,269.1594505,0.190716467,THCA
TCGA-EL-A3H2,,7.37E-76,681.3464,8.23E-82,300.7892937,20.72709624,409.7208989,0.278904091,2313.218078,13.28536119,0.008667832,THCA
TCGA-EM-A3AP,,3.87E-09,811.0814,2.36E-26,211.8011451,0.000263413,230.9795375,1.006677743,2226.667798,0.124888987,2.186689342,THCA
TCGA-DJ-A2PQ,,5.52E-57,598.9375,1.27E-51,1.22E-48,4.37E-23,4.92E-30,0.108591552,2629.762676,26.4118327,1.34E-20,THCA
TCGA-L6-A4EP,,2.81E-46,710.8928,6.99E-53,1.45E-44,6.10E-17,1.91E-27,0.097940981,2690.212596,52.92816264,1.66E-16,THCA
TCGA-FY-A4B4,,0.026497661,776.4103023,4.87E-17,1.12E-40,6.73E-22,3.95E-26,21.92519675,2356.279993,161.2876099,7.98E-16,THCA
TCGA-EL-A4KH,,5.34E-65,613.6454,2.67E-67,8.255954605,0.008333272,57.70390275,4.37320046,2829.463664,54.89957279,0.000272265,THCA
TCGA-DJ-A4V5,,2.63E-19,798.5105,5.75E-32,2.48E-32,3.82E-15,3.98E-21,291.7668923,2035.698876,350.7636314,5.17E-15,THCA
TCGA-DE-A4MC,,181.3759544,861.0614456,2.51E-10,9.71E-48,4.56E-30,4.48E-33,1.304225196,2305.285095,0.010779472,6.09E-22,THCA
TCGA-BJ-A45K,,140.9274013,951.8129987,1.49E-08,487.7273237,24.45789709,633.5363313,0.000627077,1945.833799,0.230024983,42.15619692,THCA
TCGA-E3-A3DZ,,4.02E-30,741.857,1.86E-34,328.7204287,73.06523641,470.6005161,21.08357712,2201.13756,136.0072016,0.16388038,THCA
TCGA-E3-A3E2,,4.06E-19,715.1202,5.88E-37,3.54E-33,2.23E-14,7.50E-22,198.3282101,2335.360559,214.8231311,1.74E-13,THCA
TCGA-BJ-A45H,,1.00E-19,748.9326,8.26E-24,0.000930368,0.001244897,44.01634833,80.7378704,2482.988335,307.531103,0.057567896,THCA
TCGA-E8-A44K,,65.35790622,787.9106938,2.18E-17,3.195620637,0.01012646,28.06623097,104.172542,2503.373126,62.42866048,0.067193186,THCA
TCGA-ET-A2MY,,14.46383579,845.1484642,3.40E-08,6.19E-34,1.88E-10,2.44E-20,0.235588493,2750.900898,81.76361363,7.30E-13,THCA
TCGA-EL-A3H8,,2.75E-44,742.7494,5.02E-45,2.19E-39,1.58E-18,5.44E-23,0.002343637,2723.691588,1.776768372,6.24E-19,THCA
TCGA-BJ-A45C,,1.16E-14,818.8445,1.35E-27,471.1525154,74.68864136,625.1715255,0.176181588,2028.626563,0.047849146,0.05352356,THCA
TCGA-BJ-A45G,,0.001364397,841.9683356,5.21E-21,164.1663139,3.891909625,257.2422206,15.86816058,2430.181483,141.245815,0.451797529,THCA
TCGA-EL-A4JZ,,126.5983732,783.2809268,4.44E-10,1.44E-13,6.81E-21,3.95E-21,188.5173687,1911.286122,7.55E-06,1.40E-06,THCA
TCGA-CE-A481,,42.29663252,753.5297675,2.49E-15,43.63082057,0.127846224,32.844379,301.1084914,2175.866004,181.3144445,0.038313852,THCA
TCGA-KS-A4I9,,2.11E-65,673.065,5.84E-71,3.97E-40,2.53E-19,1.06E-25,44.49731837,2435.917313,123.1343989,3.76E-16,THCA
TCGA-EL-A3MW,,7.77E-18,765.0718,2.59E-21,1.60E-13,1.31E-08,1.41E-05,0.004427239,2930.516658,5.500800728,1.56E-08,THCA
TCGA-E8-A436,,20.71032115,799.6392789,1.80E-11,46.11140306,31.62849382,128.6218631,140.7290098,2332.565254,313.9397701,0.101306537,THCA
TCGA-E3-A3DY,,23.48040433,719.1552957,8.31E-09,3.07E-25,1.50E-16,1.42E-20,0.000543471,2675.420517,0.213239133,9.63E-16,THCA
TCGA-BJ-A2P4,,3.80E-40,750.821,1.57E-57,374.9771506,20.26806556,526.7041094,0.008416168,2189.377765,0.032398864,0.178793966,THCA
TCGA-CE-A484,,274.5473703,800.9788297,2.86E-08,214.2493913,6.21E-10,124.22108,6.60E-10,2196.801429,5.87E-15,2.05E-09,THCA
TCGA-ET-A2N1,,7.18E-50,707.7102,2.27E-61,1.117626955,2.92E-09,1.83491752,0.058643462,2682.24674,0.000471435,7.11E-07,THCA
TCGA-DJ-A2Q4,,1.76E-30,791.473,8.07E-32,4.13E-42,1.73E-15,2.32E-22,24.28693176,2606.596227,199.0618413,5.97E-17,THCA
TCGA-DJ-A2PZ,,0.000179328,836.7229207,1.14E-18,1.93E-27,1.43E-11,3.72E-14,30.30926647,2535.229644,313.9315891,1.48E-11,THCA
TCGA-BJ-A45F,,23.42580233,826.1061977,7.98E-16,317.3771811,68.99413516,452.4014689,56.13726583,2069.780225,281.684597,11.14252717,THCA
TCGA-IM-A4EB,,82.99662564,796.4615744,1.89E-11,6.35E-20,7.94E-09,8.15E-10,279.1956458,2166.095191,209.3530627,1.72E-08,THCA
TCGA-FY-A4B3,,0.000293466,794.6252065,1.72E-18,5.00E-70,3.77E-31,5.03E-46,0.007044708,2472.615558,0.592497201,2.98E-27,THCA
TCGA-FY-A4B0,,92.80990805,997.762192,3.11E-17,479.8421541,65.56023078,526.9808938,0.579529598,1783.849514,2.716101775,66.15847594,THCA
TCGA-BJ-A45I,,176.8549822,778.3854178,2.84E-09,7.46E-08,1.74E-05,2.89E-07,229.6245345,2234.591559,76.02143307,5.53E-05,THCA
TCGA-E3-A3E3,,7.84E-23,706.6961,2.19E-30,2.61E-36,3.02E-18,5.38E-24,0.001348713,2561.428492,10.51935914,3.94E-17,THCA
TCGA-EM-A3AQ,,1.01E-10,767.3047,8.64E-20,4.72E-24,5.86E-16,4.33E-15,0.597933426,2645.371998,5.998468777,3.77E-15,THCA
TCGA-EL-A3N3,,185.9355596,747.5544399,4.85E-07,2.89E-10,5.41E-07,6.61E-06,355.7027185,2046.806531,163.6685619,8.18E-05,THCA
TCGA-EM-A4FM,,328.0377651,815.206029,0.000105807,2.41E-16,1.74E-30,2.86E-20,2.90E-13,2109.4461,1.98E-20,1.20E-14,THCA
TCGA-EL-A4K6,,718.0901434,745.8967209,3.57E-05,380.6714622,9.24E-07,487.1276618,3.51E-18,2043.176199,3.77E-16,0.004876089,THCA
TCGA-MK-A4N9,,9.64E-25,694.4,5.45E-29,4.35E-62,9.18E-27,6.58E-36,0.612570124,2493.750675,17.29945534,5.96E-25,THCA
TCGA-KS-A4I1,,9.12E-28,711.7973,2.19E-26,2.11E-65,1.41E-29,7.72E-37,0.000439323,2616.260176,1.434485174,1.56E-25,THCA
TCGA-DJ-A2PS,,1.34E-26,742.8969,8.29E-39,56.99291127,32.18280961,132.728692,175.6289329,2314.211113,303.0705326,1.270509108,THCA
TCGA-CE-A3MD,,1.51E-43,729.3657,5.39E-48,1.17E-06,4.93E-10,7.26E-08,19.80642439,2565.990452,0.089816533,5.38E-06,THCA
TCGA-E3-A3E5,,6.69E-31,781.8596,6.18E-37,7.39E-20,2.35E-15,7.59E-11,0.022121844,2618.355134,0.000544055,3.81E-14,THCA
TCGA-EL-A3CN,,135.928135,769.653565,5.08E-11,1.29E-23,3.78E-13,6.88E-16,242.4417232,2230.129719,183.5191583,1.37E-13,THCA
TCGA-EM-A4FK,,1.54E-25,947.9734,2.44E-43,544.3420201,16.14788524,577.1866321,0.003048101,1832.249178,0.00019827,3.949538333,THCA
TCGA-E8-A437,,29.62265606,800.5777439,1.56E-21,0.000602795,0.000408318,83.52153698,56.24009151,2531.732404,203.6968631,0.084893377,THCA
TCGA-BJ-A4O8,,1.66E-26,697.3827,1.09E-38,5.18E-33,1.12E-15,1.30E-23,242.0410589,2096.722986,208.4580556,1.28E-12,THCA
TCGA-E3-A3E0,,2.00E-47,708.4628,2.50E-47,2.14E-18,4.39E-08,1.49E-08,4.225364323,2758.060987,93.75524798,2.10E-07,THCA
TCGA-BJ-A45D,,4.85E-19,688.765,2.57E-30,282.3762252,0.884506632,268.7328205,76.5301672,1951.098298,237.0509217,17.17676091,THCA
TCGA-CE-A483,,1.08E-67,616.4914,2.74E-77,1.16E-21,3.55E-14,1.51E-10,0.019179944,2868.221433,41.99708688,5.86E-11,THCA
TCGA-CE-A485,,2.92E-38,655.0305,7.22E-55,0.074039861,0.093460123,34.40643411,305.9275794,2034.052579,452.5407736,1.487933736,THCA
TCGA-DJ-A4UR,,5.03E-11,898.8127,9.44E-27,72.17371918,0.626919298,228.7128945,54.94436107,2310.534149,324.5343529,2.442204202,THCA
TCGA-IM-A41Y,,1.77E-06,779.3119982,9.70E-19,4.02E-34,1.77E-16,5.26E-24,0.056957703,2607.088968,4.948274512,8.75E-21,THCA
TCGA-KS-A4I5,,4.32E-25,759.2566,5.35E-44,1.10E-33,2.79E-19,1.14E-21,7.092141862,2518.183288,133.0063697,7.27E-13,THCA
TCGA-DJ-A4UQ,,2.53E-47,669.6454,9.82E-58,1.11E-39,6.45E-15,2.24E-22,184.5311902,2224.532684,278.2216261,1.05E-16,THCA
TCGA-KS-A4IB,,5.11E-24,872.851,1.78E-36,8.89E-25,2.13E-23,1.64E-15,6.10E-09,2500.7381,2.89E-08,4.95E-18,THCA
TCGA-BJ-A2N9,,3.34E-51,816.9161,1.68E-65,508.786276,107.6575286,564.5457331,14.47580382,2015.179188,62.49162042,0.049350226,THCA
TCGA-DJ-A4UW,,1.63E-44,647.929,3.69E-58,5.97E-10,2.71E-05,0.144471238,142.9339548,2488.892039,145.8345639,0.00014391,THCA
TCGA-EM-A3AR,,1.42E-60,597.8085,1.54E-62,195.8862246,84.58987016,345.2813693,83.27063984,2123.397622,280.358948,1.383826155,THCA
TCGA-DE-A3KN,,6.85E-30,697.0342,2.09E-31,7.14E-12,1.68E-07,5.24E-06,99.37855689,2430.428743,196.9996699,0.000224742,THCA
TCGA-DJ-A2QA,,4.16E-12,744.2219,3.39E-20,0.000231998,0.088702678,50.92561885,43.62162736,2540.704914,260.7901497,0.834255066,THCA
TCGA-EL-A4JV,,1.51E-46,672.9678,2.59E-40,390.0412203,50.84832371,472.0385954,0.00303136,2150.706721,2.266750433,0.937557576,THCA
TCGA-EM-A4FF,,21.0483415,770.6723585,7.15E-18,1.28E-26,8.22E-15,1.34E-16,13.9071288,2537.798469,58.08570269,3.51E-12,THCA
TCGA-EL-A4K0,,1.58E-53,627.2182,9.54E-52,1.89E-48,1.55E-28,3.53E-30,0.277450483,2501.173375,40.12967406,3.02E-22,THCA
TCGA-FK-A4UB,,4.07E-62,624.0587,1.84E-72,6.64E-51,2.06E-20,5.20E-30,0.289709587,2492.5421,300.1751903,2.48E-20,THCA
TCGA-BJ-A4O9,,1.34E-32,829.0726,1.04E-42,104.0915615,2.96E-05,94.60784249,4.44E-05,2651.095839,0.038735192,4.73E-05,THCA
TCGA-BJ-A2N7,,1.93E-39,714.3029,8.53E-38,396.0485213,26.65943201,480.9223292,0.002151967,2186.563342,0.002583131,4.00E-05,THCA
TCGA-DE-A2OL,,367.5823887,921.9476166,9.47E-05,517.7539767,100.1229951,659.3536876,0.014552528,1980.769704,0.998742734,25.19324182,THCA
TCGA-CE-A3ME,,1.76E-30,762.2436,4.63E-34,110.9757977,2.40E-06,150.7280385,6.712902536,2513.903274,32.06347552,3.179509392,THCA
TCGA-MK-A4N7,,3.73E-51,598.0761,1.10E-51,3.33E-65,9.43E-36,3.59E-44,1.84E-06,2488.657516,0.0093817,2.78E-29,THCA
TCGA-EL-A4K4,,1.59E-34,762.4482,2.08E-45,1.34E-22,5.51E-18,2.07E-14,45.12329877,2502.784357,0.233244432,2.49E-09,THCA
TCGA-EL-A3GS,,1.62E-33,790.1219,8.03E-31,1.38E-37,2.25E-20,1.44E-19,0.000905891,2600.461239,0.021455355,1.38E-14,THCA
TCGA-EL-A3GZ,,3.24E-16,744.4003,1.18E-18,5.91E-38,3.07E-16,3.07E-22,23.80333994,2601.062202,58.8913583,2.69E-15,THCA
TCGA-E3-A3E1,,2.02E-31,733.6457,2.22E-44,0.006767344,0.000289003,13.56624664,60.09494766,2608.549703,65.93904935,0.000196584,THCA
TCGA-DJ-A2Q8,,1.33E-38,691.7082,1.27E-39,1.26E-20,1.51E-07,5.71E-11,207.8701354,2267.932965,300.2486997,2.98E-10,THCA
TCGA-EL-A3N2,,6.64E-26,744.8205,1.71E-33,5.36E-25,1.70E-18,8.39E-15,0.000590971,2661.499859,0.009149755,1.40E-14,THCA
TCGA-KS-A4I7,,1.25E-35,755.9823,3.53E-37,1.24E-31,4.25E-09,4.37E-18,5.568043294,2669.190689,265.9129682,3.67E-14,THCA
TCGA-MK-A84Z,,73.83697318,860.8446268,4.65E-12,387.1395467,0.166559009,308.2733646,2.56E-07,2215.662253,7.05E-05,0.019205503,THCA
TCGA-ET-A25G,,1.72E-75,743.85,6.67E-79,2.96E-63,5.10E-23,7.71E-35,0.917409068,2618.706941,93.76334946,4.80E-25,THCA
TCGA-EM-A3FK,,9.72E-19,781.265,2.42E-37,3.87E-68,3.87E-28,6.17E-36,8.75E-05,2665.304155,49.17735762,2.53E-23,THCA
TCGA-EM-A2CS,,3.85E-08,814.0799,9.81E-14,3.35E-50,1.93E-20,1.67E-30,13.06077135,2377.140753,137.231176,4.33E-23,THCA
TCGA-FE-A23A,,119.8467572,847.5774428,1.91E-09,2.03E-23,3.17E-12,3.58E-17,277.8548395,2248.417542,109.1669186,2.22E-16,THCA
TCGA-EM-A22J,,1.66E-08,906.8629,3.85E-24,366.5321654,89.49278066,561.439352,49.3106759,1879.404477,326.6004298,0.18071947,THCA
TCGA-EL-A3MX,,802.3626378,562.2812739,0.008388309,9.52E-58,1.86E-36,1.88E-38,2.26E-06,2224.627847,0.000550978,6.24E-12,THCA
TCGA-FY-A3I4,,3.18E-48,619.7522,8.31E-59,0.279122844,0.103922806,117.7345297,152.6254022,2278.660716,287.3302037,4.938202975,THCA
TCGA-ET-A25R,,8.12E-48,753.7488,1.98E-45,4.62E-57,7.81E-21,3.67E-38,2.950728051,2444.506584,106.6942883,3.19E-27,THCA
TCGA-BJ-A2N8,,3.29E-16,762.4816,3.07E-30,261.8408402,23.89852703,360.9106878,0.002277281,2348.291896,59.30571729,3.049254319,THCA
TCGA-FY-A76V,,1.50E-23,752.0242,7.41E-36,251.7318354,7.136189929,328.1242086,2.919169899,2259.092788,131.7280607,2.56014736,THCA
TCGA-EM-A3FN,,6.53E-41,794.9907,2.55E-52,422.1459851,96.07492756,643.3228526,0.588209982,1877.159706,22.68665234,2.490166816,THCA
TCGA-QD-A8IV,,59.95439536,804.8616046,1.18E-16,357.6130696,2.89536348,391.7869682,0.005266324,2154.375499,0.000479963,0.100453824,THCA
TCGA-EM-A3FJ,,6.69E-55,596.5863,8.88E-58,3.04E-33,2.72E-17,7.03E-20,0.005193336,2599.284168,0.159738246,1.69E-17,THCA
TCGA-ET-A25P,,3.073052342,807.8006477,5.90E-24,149.9979536,1.632720569,200.5390997,24.29031458,2440.560029,57.79625617,11.27536338,THCA
TCGA-ET-A2N0,,1.28E-11,792.6527,9.82E-22,8.02E-09,6.48E-06,0.02732671,47.56781432,2643.557512,98.02402572,0.000315134,THCA
TCGA-EM-A2CT,,1.28E-87,683.6986,1.79E-77,389.7792643,49.28428062,565.2609845,4.312137266,1984.735093,147.1853772,5.212863125,THCA
TCGA-FE-A235,,1.48E-59,725.5919,3.72E-65,7.40E-25,4.20E-13,6.25E-15,0.430661586,2707.306812,2.872326363,5.03E-09,THCA
TCGA-ET-A25M,,4.62E-43,723.021,3.55E-55,2.08E-51,3.73E-20,6.88E-30,0.881665556,2569.050068,185.7537663,4.84E-20,THCA
TCGA-EL-A3MY,,260.0421376,751.7531624,6.67E-11,1.71E-15,3.60E-17,2.28E-16,246.5418881,2076.337186,12.05402555,5.41E-08,THCA
TCGA-DE-A7U5,,80.38344591,786.9321541,7.36E-23,4.85E-37,8.94E-19,1.91E-24,299.9155025,1941.475574,339.3557235,3.09E-15,THCA
TCGA-ET-A3DP,,3.83E-46,667.2415,7.13E-57,1.85E-09,6.87E-05,0.000183909,109.8158575,2651.837925,259.8671538,1.12E-05,THCA
TCGA-EM-A2CL,,4.26E-76,767.0838,8.81E-78,537.2424588,78.21326162,709.2326176,0.864686798,1901.991252,3.413098761,3.761224033,THCA
TCGA-ET-A2N5,,1.19E-24,832.9965,6.96E-32,322.4595699,31.3376105,457.5949281,5.805385054,2275.855676,40.47940834,0.013821673,THCA
TCGA-DE-A69J,,5.75E-29,691.7486,1.98E-39,4.88E-64,7.40E-25,2.18E-36,5.15E-06,2617.590614,8.334881298,1.64E-27,THCA
TCGA-ET-A25K,,6.26E-23,718.9203,6.60E-31,1.60E-25,1.34E-12,1.72E-14,52.08202684,2359.250362,396.4877108,1.69E-10,THCA
TCGA-EL-A3GV,,7.05E-25,680.313,1.88E-38,0.000321116,1.30E-07,3.62207683,41.27717679,2632.486445,90.52785255,0.004027766,THCA
TCGA-EM-A3FM,,7.17E-24,733.5742,7.33E-31,6.98E-61,3.89E-26,2.90E-39,13.26238068,2524.217588,12.29053129,1.02E-26,THCA
TCGA-FE-A22Z,,388.9765377,706.3849617,5.46E-07,1.82E-28,8.13E-41,3.07E-31,3.35E-14,1883.5488,3.53E-26,2.15E-15,THCA
TCGA-H2-A2K9,,4.34E-11,1000.4963,1.44E-31,367.6538222,94.55093264,530.9984579,1.935434274,2050.401533,247.9342708,42.4280493,THCA
TCGA-EM-A22Q,,26.01539918,956.8183008,1.09E-31,398.7368035,14.56752407,491.9554072,0.014712212,1995.933831,32.3044465,61.73317522,THCA
TCGA-EM-A3FP,,118.4956505,758.6688494,1.42E-07,313.3908536,0.130114881,273.5583007,184.1629685,1961.551126,100.8085534,2.970183186,THCA
TCGA-EL-A3MZ,,413.1037436,764.9288793,0.011477122,1.79E-08,1.22E-17,1.42E-13,0.005031945,2341.718967,6.69E-07,2.48E-07,THCA
TCGA-ET-A25L,,12.23055119,903.2336488,9.33E-12,3.18E-20,1.27E-14,4.85E-14,62.52687523,2425.619851,1.818473806,1.68E-11,THCA
TCGA-CE-A27D,,0.000245519,760.2429545,1.20E-21,256.9767113,85.89101553,316.876085,326.1496997,1762.377735,347.7176295,2.0166242,THCA
TCGA-DJ-A2Q7,,9.404750155,780.8875498,1.37E-10,1.34E-17,7.41E-10,1.16E-10,42.21025166,2558.089422,167.1609267,8.45E-09,THCA
TCGA-J8-A3O1,,1.43E-43,783.4543,7.81E-58,159.7778099,1.64E-31,2.454720414,2.51E-24,1815.664917,1.79E-30,33.23605259,THCA
TCGA-EM-A2CR,,6.08E-42,662.102,4.84E-52,88.44335473,1.26E-09,43.2090574,1.443484663,2395.643784,4.408093994,39.97082524,THCA
TCGA-DE-A69K,,2.23E-27,687.263,4.88E-40,1.04E-30,1.05E-19,8.57E-21,0.399279156,2574.380793,7.253527896,2.58E-17,THCA
TCGA-EM-A2CQ,,7.74E-62,745.8244,1.62E-66,369.126928,40.62325655,401.793475,34.66037444,2077.998431,81.63940632,2.515128348,THCA
TCGA-FE-A238,,1.39E-23,784.3577,5.79E-26,3.72E-07,6.26E-09,9.75E-06,102.9883371,2499.828205,103.0642319,0.000116001,THCA
TCGA-EL-A3H1,,207.7923449,992.8470226,3.25E-05,528.3152072,104.204428,608.1660012,0.014210206,1938.878876,0.757738289,11.66123886,THCA
TCGA-EM-A2CJ,,5.13E-58,655.5385,6.45E-61,454.3428952,4.899531657,517.1966613,0.000279972,1846.578729,2.05E-06,6.84E-07,THCA
TCGA-EM-A3FQ,,6.70E-61,657.1825,3.51E-65,6.44E-19,4.01E-07,7.45E-09,404.2681077,1942.495917,408.8813744,1.36E-08,THCA
TCGA-4C-A93U,,933.8436077,612.7457718,30.2414205,125.4952368,3.70E-23,1.49E-19,45.64300064,1336.115579,4.92E-19,0.026583659,THCA
TCGA-J8-A3NZ,,5.70E-42,737.1587,2.02E-50,1.71E-12,1.28E-13,2.79E-06,0.006609587,2636.858723,0.037765069,8.67E-11,THCA
TCGA-EM-A22K,,3.49E-21,759.4617,1.63E-29,298.2897803,0.026583734,270.7171084,5.72E-05,2473.336834,0.150812815,0.095523817,THCA
TCGA-FE-A236,,4.31E-25,864.7412,5.46E-29,46.16760084,0.02319283,113.1605964,112.2148099,2376.411262,430.9212875,7.199650984,THCA
TCGA-BJ-A28R,,0.599278526,870.9119215,1.39E-15,7.06E-10,3.67E-13,2.88E-08,6.485133974,2541.115696,0.005970128,1.44E-08,THCA
TCGA-EM-A2CU,,1.99E-41,723.5719,7.28E-51,2.04E-17,2.98E-11,6.28E-11,228.2151119,2232.347831,248.3560558,1.14E-06,THCA
TCGA-ET-A25N,,1.21E-39,760.5788,6.88E-47,4.18E-37,2.22E-13,9.95E-20,15.00808414,2442.58692,463.6337961,1.36E-10,THCA
TCGA-EL-A3H7,,41.56849531,820.9011047,2.45E-15,2.84E-36,1.20E-18,6.95E-26,87.82977947,2427.835926,44.41729408,7.58E-19,THCA
TCGA-FY-A3NM,,3.26E-76,621.4772,1.21E-80,306.8432361,0.217729677,406.3463416,0.006412874,2295.392354,8.022789148,0.111937105,THCA
TCGA-EM-A3FO,,2.90E-40,755.9654,2.61E-46,4.36E-95,5.95E-41,1.88E-55,3.00E-08,2434.674208,0.216292416,4.92E-35,THCA
TCGA-EM-A22L,,1.23E-57,661.0011,1.12E-61,313.9950242,13.42736034,440.8460958,2.349850902,2175.623605,174.6117518,28.68781234,THCA
TCGA-BJ-A291,,1.42E-47,705.399,4.04E-59,312.4446682,50.73943758,377.2441172,32.14743561,1992.2565,350.3916452,2.911295759,THCA
TCGA-J8-A3O0,,16.06176958,928.1939304,3.40E-26,196.109603,0.000559782,271.4316642,0.000550707,2251.820371,0.227557195,67.50849404,THCA
TCGA-FE-A237,,4.36E-45,717.4566,1.33E-51,105.8433123,0.032583075,75.76448392,10.63362582,2483.088774,3.247130433,21.99869057,THCA
TCGA-DJ-A2QC,,20.19458356,751.8218164,2.91E-13,106.7490749,0.016572455,57.30344548,71.73455153,2518.343916,99.06595587,0.01528355,THCA
TCGA-ET-A25O,,1.80E-46,735.3725473,1.19E-44,8.35E-32,8.36E-25,1.36E-25,1.11E-11,2561.56596,4.25E-07,5.48E-19,THCA
TCGA-EL-A3GU,,217.3694638,849.1493359,3.14E-07,5.33E-42,2.30E-22,1.13E-32,0.000152091,2392.666302,0.064546191,2.40E-19,THCA
TCGA-DJ-A2PY,,1.47E-25,711.9607,5.05E-38,4.38E-33,4.24E-16,1.21E-23,38.44575214,2546.935089,42.93595869,6.14E-19,THCA
TCGA-FY-A3NP,,0.000986172,860.6292138,1.54E-16,343.3344761,57.02842811,410.7618337,13.31355149,2111.989769,254.9743873,15.41095391,THCA
TCGA-ET-A25I,,1.29E-06,806.0842987,1.03E-27,337.2129602,41.97210625,403.0127662,64.86487888,2101.81264,112.0342242,0.233824027,THCA
TCGA-EM-A22I,,2.22E-26,710.4157,5.06E-30,1.19E-48,4.78E-23,4.29E-31,66.01775056,2371.686127,199.3787229,9.08E-20,THCA
TCGA-FE-A239,,622.5037688,954.6617287,0.01033923,445.4577073,254.8056111,729.8566391,0.711771625,1491.730845,603.0514038,65.46839956,THCA
TCGA-DE-A0XZ,,237.0259036,667.6917525,4.39E-05,1.61E-31,5.88E-18,2.61E-23,98.60108499,2379.784689,0.37212627,6.40E-17,THCA
TCGA-ET-A25J,,3.44E-50,764.6073,2.23E-57,44.37107825,5.11E-10,2.408791763,0.030800884,2570.759813,1.45E-05,1.33E-06,THCA
TCGA-EM-A22N,,1.79E-17,779.3938,8.53E-28,364.1900076,103.251926,457.2614539,135.8845956,1681.531963,439.5800408,5.163213379,THCA
TCGA-EM-A2CM,,774.2372156,718.3008316,14.88895274,424.5207261,23.4911381,569.7021244,5.28E-07,2124.079576,7.85E-06,0.053627128,THCA
TCGA-FY-A3NN,,1.60E-41,660.556,1.13E-46,121.1773293,5.33E-05,59.41085311,3.375676636,2647.023522,25.53653919,2.60E-05,THCA
TCGA-EM-A3FL,,7.59E-10,774.935,1.88E-20,435.559635,31.50018099,453.3506199,0.919678787,2001.205323,0.016306575,0.190255499,THCA
TCGA-EL-A3H3,,4.13E-58,699.8075,2.29E-65,2.21E-45,6.47E-24,3.05E-29,194.5079418,2129.635903,19.57465545,7.57E-19,THCA
